display_name,country,points,rank
gjg_3160,tr,0,0
gjg_3161,ca,0,0
gjg_3162,fr,0,0
gjg_3163,fr,0,0
gjg_3164,us,0,0
gjg_3165,au,0,0
gjg_3166,tr,0,0
gjg_3167,ca,0,0
gjg_3168,tr,0,0
gjg_3169,au,0,0
gjg_3170,au,0,0
gjg_3171,us,0,0
gjg_3172,fr,0,0
gjg_3173,fr,0,0
gjg_3174,us,0,0
gjg_3175,au,0,0
gjg_3176,tr,0,0
gjg_3177,tr,0,0
gjg_3178,tr,0,0
gjg_3179,au,0,0
gjg_3180,us,0,0
gjg_3181,ca,0,0
gjg_3182,us,0,0
gjg_3183,us,0,0
gjg_3184,au,0,0
gjg_3185,fr,0,0
gjg_3186,tr,0,0
gjg_3187,ca,0,0
gjg_3188,au,0,0
gjg_3189,us,0,0
gjg_3190,us,0,0
gjg_3191,fr,0,0
gjg_3192,us,0,0
gjg_3193,tr,0,0
gjg_3194,us,0,0
gjg_3195,tr,0,0
gjg_3196,us,0,0
gjg_3197,ca,0,0
gjg_3198,tr,0,0
gjg_3199,ca,0,0
gjg_3200,fr,0,0
gjg_3201,tr,0,0
gjg_3202,tr,0,0
gjg_3203,ca,0,0
gjg_3204,ca,0,0
gjg_3205,tr,0,0
gjg_3206,au,0,0
gjg_3207,ca,0,0
gjg_3208,fr,0,0
gjg_3209,tr,0,0
gjg_3210,fr,0,0
gjg_3211,fr,0,0
gjg_3212,fr,0,0
gjg_3213,fr,0,0
gjg_3214,ca,0,0
gjg_3215,au,0,0
gjg_3216,au,0,0
gjg_3217,tr,0,0
gjg_3218,us,0,0
gjg_3219,tr,0,0
gjg_3220,au,0,0
gjg_3221,au,0,0
gjg_3222,fr,0,0
gjg_3223,ca,0,0
gjg_3224,tr,0,0
gjg_3225,us,0,0
gjg_3226,fr,0,0
gjg_3227,fr,0,0
gjg_3228,us,0,0
gjg_3229,ca,0,0
gjg_3230,tr,0,0
gjg_3231,fr,0,0
gjg_3232,ca,0,0
gjg_3233,tr,0,0
gjg_3234,us,0,0
gjg_3235,tr,0,0
gjg_3236,us,0,0
gjg_3237,ca,0,0
gjg_3238,tr,0,0
gjg_3239,fr,0,0
gjg_3240,us,0,0
gjg_3241,fr,0,0
gjg_3242,us,0,0
gjg_3243,us,0,0
gjg_3244,ca,0,0
gjg_3245,au,0,0
gjg_3246,fr,0,0
gjg_3247,au,0,0
gjg_3248,au,0,0
gjg_3249,ca,0,0
gjg_3250,tr,0,0
gjg_3251,tr,0,0
gjg_3252,ca,0,0
gjg_3253,fr,0,0
gjg_3254,fr,0,0
gjg_3255,us,0,0
gjg_3256,fr,0,0
gjg_3257,tr,0,0
gjg_3258,us,0,0
gjg_3259,au,0,0
gjg_3260,us,0,0
gjg_3261,au,0,0
gjg_3262,us,0,0
gjg_3263,fr,0,0
gjg_3264,us,0,0
gjg_3265,fr,0,0
gjg_3266,us,0,0
gjg_3267,ca,0,0
gjg_3268,ca,0,0
gjg_3269,tr,0,0
gjg_3270,fr,0,0
gjg_3271,ca,0,0
gjg_3272,ca,0,0
gjg_3273,us,0,0
gjg_3274,us,0,0
gjg_3275,fr,0,0
gjg_3276,tr,0,0
gjg_3277,us,0,0
gjg_3278,ca,0,0
gjg_3279,fr,0,0
gjg_3280,fr,0,0
gjg_3281,fr,0,0
gjg_3282,tr,0,0
gjg_3283,ca,0,0
gjg_3284,us,0,0
gjg_3285,au,0,0
gjg_3286,ca,0,0
gjg_3287,us,0,0
gjg_3288,tr,0,0
gjg_3289,au,0,0
gjg_3290,us,0,0
gjg_3291,tr,0,0
gjg_3292,tr,0,0
gjg_3293,fr,0,0
gjg_3294,au,0,0
gjg_3295,ca,0,0
gjg_3296,tr,0,0
gjg_3297,us,0,0
gjg_3298,us,0,0
gjg_3299,fr,0,0
gjg_3300,ca,0,0
gjg_3301,tr,0,0
gjg_3302,fr,0,0
gjg_3303,au,0,0
gjg_3304,au,0,0
gjg_3305,tr,0,0
gjg_3306,ca,0,0
gjg_3307,us,0,0
gjg_3308,fr,0,0
gjg_3309,us,0,0
gjg_3310,au,0,0
gjg_3311,tr,0,0
gjg_3312,fr,0,0
gjg_3313,us,0,0
gjg_3314,au,0,0
gjg_3315,ca,0,0
gjg_3316,us,0,0
gjg_3317,tr,0,0
gjg_3318,ca,0,0
gjg_3319,au,0,0
gjg_3320,au,0,0
gjg_3321,fr,0,0
gjg_3322,au,0,0
gjg_3323,fr,0,0
gjg_3324,ca,0,0
gjg_3325,fr,0,0
gjg_3326,fr,0,0
gjg_3327,us,0,0
gjg_3328,us,0,0
gjg_3329,au,0,0
gjg_3330,tr,0,0
gjg_3331,ca,0,0
gjg_3332,au,0,0
gjg_3333,tr,0,0
gjg_3334,au,0,0
gjg_3335,tr,0,0
gjg_3336,us,0,0
gjg_3337,fr,0,0
gjg_3338,us,0,0
gjg_3339,ca,0,0
gjg_3340,ca,0,0
gjg_3341,au,0,0
gjg_3342,ca,0,0
gjg_3343,au,0,0
gjg_3344,fr,0,0
gjg_3345,au,0,0
gjg_3346,fr,0,0
gjg_3347,ca,0,0
gjg_3348,fr,0,0
gjg_3349,us,0,0
gjg_3350,fr,0,0
gjg_3351,tr,0,0
gjg_3352,tr,0,0
gjg_3353,us,0,0
gjg_3354,fr,0,0
gjg_3355,tr,0,0
gjg_3356,au,0,0
gjg_3357,au,0,0
gjg_3358,ca,0,0
gjg_3359,au,0,0
gjg_3360,fr,0,0
gjg_3361,tr,0,0
gjg_3362,us,0,0
gjg_3363,fr,0,0
gjg_3364,fr,0,0
gjg_3365,au,0,0
gjg_3366,au,0,0
gjg_3367,us,0,0
gjg_3368,tr,0,0
gjg_3369,fr,0,0
gjg_3370,us,0,0
gjg_3371,us,0,0
gjg_3372,au,0,0
gjg_3373,us,0,0
gjg_3374,fr,0,0
gjg_3375,fr,0,0
gjg_3376,ca,0,0
gjg_3377,tr,0,0
gjg_3378,tr,0,0
gjg_3379,ca,0,0
gjg_3380,us,0,0
gjg_3381,ca,0,0
gjg_3382,us,0,0
gjg_3383,us,0,0
gjg_3384,ca,0,0
gjg_3385,fr,0,0
gjg_3386,fr,0,0
gjg_3387,au,0,0
gjg_3388,us,0,0
gjg_3389,fr,0,0
gjg_3390,tr,0,0
gjg_3391,us,0,0
gjg_3392,tr,0,0
gjg_3393,au,0,0
gjg_3394,ca,0,0
gjg_3395,fr,0,0
gjg_3396,au,0,0
gjg_3397,au,0,0
gjg_3398,fr,0,0
gjg_3399,tr,0,0
gjg_3400,us,0,0
gjg_3401,tr,0,0
gjg_3402,fr,0,0
gjg_3403,us,0,0
gjg_3404,tr,0,0
gjg_3405,fr,0,0
gjg_3406,au,0,0
gjg_3407,fr,0,0
gjg_3408,au,0,0
gjg_3409,au,0,0
gjg_3410,ca,0,0
gjg_3411,au,0,0
gjg_3412,au,0,0
gjg_3413,ca,0,0
gjg_3414,tr,0,0
gjg_3415,au,0,0
gjg_3416,au,0,0
gjg_3417,au,0,0
gjg_3418,ca,0,0
gjg_3419,au,0,0
gjg_3420,tr,0,0
gjg_3421,us,0,0
gjg_3422,tr,0,0
gjg_3423,tr,0,0
gjg_3424,au,0,0
gjg_3425,au,0,0
gjg_3426,fr,0,0
gjg_3427,us,0,0
gjg_3428,us,0,0
gjg_3429,fr,0,0
gjg_3430,au,0,0
gjg_3431,fr,0,0
gjg_3432,ca,0,0
gjg_3433,ca,0,0
gjg_3434,tr,0,0
gjg_3435,au,0,0
gjg_3436,ca,0,0
gjg_3437,tr,0,0
gjg_3438,fr,0,0
gjg_3439,tr,0,0
gjg_3440,ca,0,0
gjg_3441,tr,0,0
gjg_3442,au,0,0
gjg_3443,ca,0,0
gjg_3444,fr,0,0
gjg_3445,ca,0,0
gjg_3446,us,0,0
gjg_3447,fr,0,0
gjg_3448,ca,0,0
gjg_3449,tr,0,0
gjg_3450,fr,0,0
gjg_3451,tr,0,0
gjg_3452,au,0,0
gjg_3453,fr,0,0
gjg_3454,tr,0,0
gjg_3455,tr,0,0
gjg_3456,ca,0,0
gjg_3457,tr,0,0
gjg_3458,fr,0,0
gjg_3459,au,0,0
gjg_3460,ca,0,0
gjg_3461,au,0,0
gjg_3462,ca,0,0
gjg_3463,au,0,0
gjg_3464,us,0,0
gjg_3465,fr,0,0
gjg_3466,fr,0,0
gjg_3467,us,0,0
gjg_3468,tr,0,0
gjg_3469,tr,0,0
gjg_3470,tr,0,0
gjg_3471,au,0,0
gjg_3472,au,0,0
gjg_3473,ca,0,0
gjg_3474,au,0,0
gjg_3475,fr,0,0
gjg_3476,ca,0,0
gjg_3477,fr,0,0
gjg_3478,tr,0,0
gjg_3479,ca,0,0
gjg_3480,au,0,0
gjg_3481,us,0,0
gjg_3482,tr,0,0
gjg_3483,us,0,0
gjg_3484,au,0,0
gjg_3485,tr,0,0
gjg_3486,au,0,0
gjg_3487,us,0,0
gjg_3488,au,0,0
gjg_3489,tr,0,0
gjg_3490,au,0,0
gjg_3491,au,0,0
gjg_3492,tr,0,0
gjg_3493,us,0,0
gjg_3494,ca,0,0
gjg_3495,au,0,0
gjg_3496,fr,0,0
gjg_3497,fr,0,0
gjg_3498,au,0,0
gjg_3499,fr,0,0
gjg_3500,au,0,0
gjg_3501,us,0,0
gjg_3502,fr,0,0
gjg_3503,tr,0,0
gjg_3504,us,0,0
gjg_3505,au,0,0
gjg_3506,au,0,0
gjg_3507,au,0,0
gjg_3508,fr,0,0
gjg_3509,ca,0,0
gjg_3510,au,0,0
gjg_3511,au,0,0
gjg_3512,us,0,0
gjg_3513,fr,0,0
gjg_3514,au,0,0
gjg_3515,au,0,0
gjg_3516,fr,0,0
gjg_3517,fr,0,0
gjg_3518,tr,0,0
gjg_3519,tr,0,0
gjg_3520,tr,0,0
gjg_3521,ca,0,0
gjg_3522,au,0,0
gjg_3523,tr,0,0
gjg_3524,tr,0,0
gjg_3525,au,0,0
gjg_3526,us,0,0
gjg_3527,tr,0,0
gjg_3528,au,0,0
gjg_3529,us,0,0
gjg_3530,ca,0,0
gjg_3531,tr,0,0
gjg_3532,us,0,0
gjg_3533,tr,0,0
gjg_3534,tr,0,0
gjg_3535,au,0,0
gjg_3536,fr,0,0
gjg_3537,us,0,0
gjg_3538,us,0,0
gjg_3539,us,0,0
gjg_3540,us,0,0
gjg_3541,fr,0,0
gjg_3542,au,0,0
gjg_3543,au,0,0
gjg_3544,us,0,0
gjg_3545,ca,0,0
gjg_3546,fr,0,0
gjg_3547,au,0,0
gjg_3548,tr,0,0
gjg_3549,tr,0,0
gjg_3550,fr,0,0
gjg_3551,tr,0,0
gjg_3552,fr,0,0
gjg_3553,us,0,0
gjg_3554,ca,0,0
gjg_3555,au,0,0
gjg_3556,au,0,0
gjg_3557,au,0,0
gjg_3558,au,0,0
gjg_3559,au,0,0
gjg_3560,tr,0,0
gjg_3561,au,0,0
gjg_3562,fr,0,0
gjg_3563,ca,0,0
gjg_3564,ca,0,0
gjg_3565,us,0,0
gjg_3566,au,0,0
gjg_3567,ca,0,0
gjg_3568,fr,0,0
gjg_3569,fr,0,0
gjg_3570,ca,0,0
gjg_3571,au,0,0
gjg_3572,fr,0,0
gjg_3573,au,0,0
gjg_3574,fr,0,0
gjg_3575,tr,0,0
gjg_3576,fr,0,0
gjg_3577,tr,0,0
gjg_3578,ca,0,0
gjg_3579,us,0,0
gjg_3580,au,0,0
gjg_3581,fr,0,0
gjg_3582,ca,0,0
gjg_3583,tr,0,0
gjg_3584,tr,0,0
gjg_3585,tr,0,0
gjg_3586,us,0,0
gjg_3587,ca,0,0
gjg_3588,us,0,0
gjg_3589,au,0,0
gjg_3590,ca,0,0
gjg_3591,us,0,0
gjg_3592,us,0,0
gjg_3593,us,0,0
gjg_3594,ca,0,0
gjg_3595,us,0,0
gjg_3596,au,0,0
gjg_3597,fr,0,0
gjg_3598,us,0,0
gjg_3599,ca,0,0
gjg_3600,fr,0,0
gjg_3601,fr,0,0
gjg_3602,us,0,0
gjg_3603,tr,0,0
gjg_3604,tr,0,0
gjg_3605,au,0,0
gjg_3606,tr,0,0
gjg_3607,tr,0,0
gjg_3608,us,0,0
gjg_3609,fr,0,0
gjg_3610,tr,0,0
gjg_3611,ca,0,0
gjg_3612,au,0,0
gjg_3613,ca,0,0
gjg_3614,au,0,0
gjg_3615,ca,0,0
gjg_3616,au,0,0
gjg_3617,us,0,0
gjg_3618,au,0,0
gjg_3619,fr,0,0
gjg_3620,fr,0,0
gjg_3621,us,0,0
gjg_3622,tr,0,0
gjg_3623,tr,0,0
gjg_3624,ca,0,0
gjg_3625,ca,0,0
gjg_3626,au,0,0
gjg_3627,au,0,0
gjg_3628,au,0,0
gjg_3629,ca,0,0
gjg_3630,us,0,0
gjg_3631,au,0,0
gjg_3632,us,0,0
gjg_3633,ca,0,0
gjg_3634,tr,0,0
gjg_3635,ca,0,0
gjg_3636,ca,0,0
gjg_3637,tr,0,0
gjg_3638,au,0,0
gjg_3639,fr,0,0
gjg_3640,tr,0,0
gjg_3641,fr,0,0
gjg_3642,fr,0,0
gjg_3643,au,0,0
gjg_3644,ca,0,0
gjg_3645,tr,0,0
gjg_3646,au,0,0
gjg_3647,ca,0,0
gjg_3648,ca,0,0
gjg_3649,us,0,0
gjg_3650,au,0,0
gjg_3651,us,0,0
gjg_3652,fr,0,0
gjg_3653,us,0,0
gjg_3654,fr,0,0
gjg_3655,us,0,0
gjg_3656,fr,0,0
gjg_3657,au,0,0
gjg_3658,tr,0,0
gjg_3659,fr,0,0
gjg_3660,us,0,0
gjg_3661,au,0,0
gjg_3662,ca,0,0
gjg_3663,au,0,0
gjg_3664,ca,0,0
gjg_3665,fr,0,0
gjg_3666,us,0,0
gjg_3667,tr,0,0
gjg_3668,au,0,0
gjg_3669,ca,0,0
gjg_3670,fr,0,0
gjg_3671,ca,0,0
gjg_3672,au,0,0
gjg_3673,ca,0,0
gjg_3674,au,0,0
gjg_3675,tr,0,0
gjg_3676,ca,0,0
gjg_3677,us,0,0
gjg_3678,fr,0,0
gjg_3679,tr,0,0
gjg_3680,fr,0,0
gjg_3681,au,0,0
gjg_3682,us,0,0
gjg_3683,ca,0,0
gjg_3684,ca,0,0
gjg_3685,ca,0,0
gjg_3686,tr,0,0
gjg_3687,ca,0,0
gjg_3688,us,0,0
gjg_3689,au,0,0
gjg_3690,tr,0,0
gjg_3691,us,0,0
gjg_3692,ca,0,0
gjg_3693,au,0,0
gjg_3694,au,0,0
gjg_3695,ca,0,0
gjg_3696,tr,0,0
gjg_3697,tr,0,0
gjg_3698,tr,0,0
gjg_3699,tr,0,0
gjg_3700,us,0,0
gjg_3701,tr,0,0
gjg_3702,au,0,0
gjg_3703,au,0,0
gjg_3704,fr,0,0
gjg_3705,tr,0,0
gjg_3706,us,0,0
gjg_3707,us,0,0
gjg_3708,au,0,0
gjg_3709,tr,0,0
gjg_3710,au,0,0
gjg_3711,fr,0,0
gjg_3712,ca,0,0
gjg_3713,tr,0,0
gjg_3714,au,0,0
gjg_3715,fr,0,0
gjg_3716,tr,0,0
gjg_3717,tr,0,0
gjg_3718,ca,0,0
gjg_3719,fr,0,0
gjg_3720,ca,0,0
gjg_3721,au,0,0
gjg_3722,tr,0,0
gjg_3723,us,0,0
gjg_3724,us,0,0
gjg_3725,ca,0,0
gjg_3726,au,0,0
gjg_3727,ca,0,0
gjg_3728,fr,0,0
gjg_3729,ca,0,0
gjg_3730,au,0,0
gjg_3731,tr,0,0
gjg_3732,us,0,0
gjg_3733,fr,0,0
gjg_3734,ca,0,0
gjg_3735,fr,0,0
gjg_3736,au,0,0
gjg_3737,fr,0,0
gjg_3738,fr,0,0
gjg_3739,tr,0,0
gjg_3740,tr,0,0
gjg_3741,us,0,0
gjg_3742,au,0,0
gjg_3743,ca,0,0
gjg_3744,ca,0,0
gjg_3745,us,0,0
gjg_3746,fr,0,0
gjg_3747,ca,0,0
gjg_3748,tr,0,0
gjg_3749,fr,0,0
gjg_3750,tr,0,0
gjg_3751,fr,0,0
gjg_3752,ca,0,0
gjg_3753,us,0,0
gjg_3754,ca,0,0
gjg_3755,tr,0,0
gjg_3756,fr,0,0
gjg_3757,ca,0,0
gjg_3758,fr,0,0
gjg_3759,tr,0,0
gjg_3760,fr,0,0
gjg_3761,fr,0,0
gjg_3762,au,0,0
gjg_3763,au,0,0
gjg_3764,us,0,0
gjg_3765,fr,0,0
gjg_3766,fr,0,0
gjg_3767,fr,0,0
gjg_3768,tr,0,0
gjg_3769,fr,0,0
gjg_3770,ca,0,0
gjg_3771,fr,0,0
gjg_3772,fr,0,0
gjg_3773,au,0,0
gjg_3774,fr,0,0
gjg_3775,ca,0,0
gjg_3776,ca,0,0
gjg_3777,au,0,0
gjg_3778,us,0,0
gjg_3779,ca,0,0
gjg_3780,us,0,0
gjg_3781,us,0,0
gjg_3782,us,0,0
gjg_3783,fr,0,0
gjg_3784,us,0,0
gjg_3785,tr,0,0
gjg_3786,tr,0,0
gjg_3787,fr,0,0
gjg_3788,ca,0,0
gjg_3789,us,0,0
gjg_3790,fr,0,0
gjg_3791,us,0,0
gjg_3792,tr,0,0
gjg_3793,ca,0,0
gjg_3794,us,0,0
gjg_3795,ca,0,0
gjg_3796,fr,0,0
gjg_3797,tr,0,0
gjg_3798,ca,0,0
gjg_3799,au,0,0
gjg_3800,fr,0,0
gjg_3801,ca,0,0
gjg_3802,ca,0,0
gjg_3803,fr,0,0
gjg_3804,ca,0,0
gjg_3805,ca,0,0
gjg_3806,us,0,0
gjg_3807,fr,0,0
gjg_3808,au,0,0
gjg_3809,us,0,0
gjg_3810,ca,0,0
gjg_3811,us,0,0
gjg_3812,us,0,0
gjg_3813,ca,0,0
gjg_3814,fr,0,0
gjg_3815,tr,0,0
gjg_3816,ca,0,0
gjg_3817,tr,0,0
gjg_3818,fr,0,0
gjg_3819,tr,0,0
gjg_3820,au,0,0
gjg_3821,us,0,0
gjg_3822,us,0,0
gjg_3823,fr,0,0
gjg_3824,us,0,0
gjg_3825,us,0,0
gjg_3826,us,0,0
gjg_3827,tr,0,0
gjg_3828,us,0,0
gjg_3829,au,0,0
gjg_3830,fr,0,0
gjg_3831,us,0,0
gjg_3832,tr,0,0
gjg_3833,ca,0,0
gjg_3834,au,0,0
gjg_3835,us,0,0
gjg_3836,ca,0,0
gjg_3837,fr,0,0
gjg_3838,ca,0,0
gjg_3839,us,0,0
gjg_3840,us,0,0
gjg_3841,fr,0,0
gjg_3842,us,0,0
gjg_3843,ca,0,0
gjg_3844,us,0,0
gjg_3845,fr,0,0
gjg_3846,fr,0,0
gjg_3847,au,0,0
gjg_3848,ca,0,0
gjg_3849,fr,0,0
gjg_3850,ca,0,0
gjg_3851,us,0,0
gjg_3852,tr,0,0
gjg_3853,ca,0,0
gjg_3854,fr,0,0
gjg_3855,ca,0,0
gjg_3856,au,0,0
gjg_3857,tr,0,0
gjg_3858,ca,0,0
gjg_3859,fr,0,0
gjg_3860,ca,0,0
gjg_3861,au,0,0
gjg_3862,au,0,0
gjg_3863,ca,0,0
gjg_3864,fr,0,0
gjg_3865,us,0,0
gjg_3866,au,0,0
gjg_3867,fr,0,0
gjg_3868,au,0,0
gjg_3869,tr,0,0
gjg_3870,ca,0,0
gjg_3871,us,0,0
gjg_3872,ca,0,0
gjg_3873,tr,0,0
gjg_3874,us,0,0
gjg_3875,us,0,0
gjg_3876,au,0,0
gjg_3877,us,0,0
gjg_3878,ca,0,0
gjg_3879,fr,0,0
gjg_3880,fr,0,0
gjg_3881,us,0,0
gjg_3882,au,0,0
gjg_3883,au,0,0
gjg_3884,us,0,0
gjg_3885,tr,0,0
gjg_3886,us,0,0
gjg_3887,au,0,0
gjg_3888,ca,0,0
gjg_3889,us,0,0
gjg_3890,tr,0,0
gjg_3891,us,0,0
gjg_3892,fr,0,0
gjg_3893,tr,0,0
gjg_3894,fr,0,0
gjg_3895,fr,0,0
gjg_3896,us,0,0
gjg_3897,tr,0,0
gjg_3898,au,0,0
gjg_3899,us,0,0
gjg_3900,fr,0,0
gjg_3901,ca,0,0
gjg_3902,ca,0,0
gjg_3903,fr,0,0
gjg_3904,tr,0,0
gjg_3905,fr,0,0
gjg_3906,ca,0,0
gjg_3907,us,0,0
gjg_3908,ca,0,0
gjg_3909,ca,0,0
gjg_3910,us,0,0
gjg_3911,ca,0,0
gjg_3912,au,0,0
gjg_3913,tr,0,0
gjg_3914,au,0,0
gjg_3915,ca,0,0
gjg_3916,tr,0,0
gjg_3917,tr,0,0
gjg_3918,tr,0,0
gjg_3919,ca,0,0
gjg_3920,ca,0,0
gjg_3921,au,0,0
gjg_3922,tr,0,0
gjg_3923,tr,0,0
gjg_3924,us,0,0
gjg_3925,fr,0,0
gjg_3926,tr,0,0
gjg_3927,ca,0,0
gjg_3928,au,0,0
gjg_3929,us,0,0
gjg_3930,tr,0,0
gjg_3931,ca,0,0
gjg_3932,us,0,0
gjg_3933,us,0,0
gjg_3934,fr,0,0
gjg_3935,au,0,0
gjg_3936,fr,0,0
gjg_3937,fr,0,0
gjg_3938,us,0,0
gjg_3939,fr,0,0
gjg_3940,tr,0,0
gjg_3941,tr,0,0
gjg_3942,ca,0,0
gjg_3943,ca,0,0
gjg_3944,us,0,0
gjg_3945,tr,0,0
gjg_3946,au,0,0
gjg_3947,tr,0,0
gjg_3948,tr,0,0
gjg_3949,us,0,0
gjg_3950,us,0,0
gjg_3951,ca,0,0
gjg_3952,ca,0,0
gjg_3953,tr,0,0
gjg_3954,ca,0,0
gjg_3955,tr,0,0
gjg_3956,ca,0,0
gjg_3957,fr,0,0
gjg_3958,tr,0,0
gjg_3959,tr,0,0
gjg_3960,tr,0,0
gjg_3961,au,0,0
gjg_3962,ca,0,0
gjg_3963,ca,0,0
gjg_3964,ca,0,0
gjg_3965,us,0,0
gjg_3966,ca,0,0
gjg_3967,tr,0,0
gjg_3968,ca,0,0
gjg_3969,fr,0,0
gjg_3970,tr,0,0
gjg_3971,ca,0,0
gjg_3972,us,0,0
gjg_3973,us,0,0
gjg_3974,tr,0,0
gjg_3975,us,0,0
gjg_3976,ca,0,0
gjg_3977,tr,0,0
gjg_3978,fr,0,0
gjg_3979,fr,0,0
gjg_3980,fr,0,0
gjg_3981,us,0,0
gjg_3982,ca,0,0
gjg_3983,au,0,0
gjg_3984,tr,0,0
gjg_3985,tr,0,0
gjg_3986,ca,0,0
gjg_3987,tr,0,0
gjg_3988,ca,0,0
gjg_3989,tr,0,0
gjg_3990,fr,0,0
gjg_3991,ca,0,0
gjg_3992,fr,0,0
gjg_3993,fr,0,0
gjg_3994,ca,0,0
gjg_3995,fr,0,0
gjg_3996,ca,0,0
gjg_3997,au,0,0
gjg_3998,ca,0,0
gjg_3999,fr,0,0
gjg_4000,ca,0,0
gjg_4001,au,0,0
gjg_4002,fr,0,0
gjg_4003,au,0,0
gjg_4004,ca,0,0
gjg_4005,au,0,0
gjg_4006,us,0,0
gjg_4007,ca,0,0
gjg_4008,us,0,0
gjg_4009,ca,0,0
gjg_4010,tr,0,0
gjg_4011,ca,0,0
gjg_4012,tr,0,0
gjg_4013,fr,0,0
gjg_4014,au,0,0
gjg_4015,tr,0,0
gjg_4016,tr,0,0
gjg_4017,tr,0,0
gjg_4018,fr,0,0
gjg_4019,fr,0,0
gjg_4020,fr,0,0
gjg_4021,fr,0,0
gjg_4022,fr,0,0
gjg_4023,ca,0,0
gjg_4024,tr,0,0
gjg_4025,tr,0,0
gjg_4026,ca,0,0
gjg_4027,ca,0,0
gjg_4028,fr,0,0
gjg_4029,ca,0,0
gjg_4030,au,0,0
gjg_4031,us,0,0
gjg_4032,us,0,0
gjg_4033,tr,0,0
gjg_4034,ca,0,0
gjg_4035,au,0,0
gjg_4036,tr,0,0
gjg_4037,us,0,0
gjg_4038,ca,0,0
gjg_4039,us,0,0
gjg_4040,us,0,0
gjg_4041,au,0,0
gjg_4042,fr,0,0
gjg_4043,fr,0,0
gjg_4044,fr,0,0
gjg_4045,ca,0,0
gjg_4046,fr,0,0
gjg_4047,fr,0,0
gjg_4048,ca,0,0
gjg_4049,tr,0,0
gjg_4050,ca,0,0
gjg_4051,us,0,0
gjg_4052,au,0,0
gjg_4053,us,0,0
gjg_4054,au,0,0
gjg_4055,fr,0,0
gjg_4056,au,0,0
gjg_4057,fr,0,0
gjg_4058,tr,0,0
gjg_4059,fr,0,0
gjg_4060,fr,0,0
gjg_4061,us,0,0
gjg_4062,ca,0,0
gjg_4063,us,0,0
gjg_4064,tr,0,0
gjg_4065,tr,0,0
gjg_4066,us,0,0
gjg_4067,au,0,0
gjg_4068,au,0,0
gjg_4069,tr,0,0
gjg_4070,fr,0,0
gjg_4071,au,0,0
gjg_4072,fr,0,0
gjg_4073,tr,0,0
gjg_4074,ca,0,0
gjg_4075,tr,0,0
gjg_4076,au,0,0
gjg_4077,au,0,0
gjg_4078,us,0,0
gjg_4079,tr,0,0
gjg_4080,au,0,0
gjg_4081,fr,0,0
gjg_4082,au,0,0
gjg_4083,us,0,0
gjg_4084,au,0,0
gjg_4085,tr,0,0
gjg_4086,us,0,0
gjg_4087,tr,0,0
gjg_4088,ca,0,0
gjg_4089,au,0,0
gjg_4090,fr,0,0
gjg_4091,us,0,0
gjg_4092,us,0,0
gjg_4093,au,0,0
gjg_4094,tr,0,0
gjg_4095,tr,0,0
gjg_4096,au,0,0
gjg_4097,ca,0,0
gjg_4098,ca,0,0
gjg_4099,ca,0,0
gjg_4100,fr,0,0
gjg_4101,us,0,0
gjg_4102,au,0,0
gjg_4103,au,0,0
gjg_4104,au,0,0
gjg_4105,fr,0,0
gjg_4106,fr,0,0
gjg_4107,au,0,0
gjg_4108,tr,0,0
gjg_4109,fr,0,0
gjg_4110,tr,0,0
gjg_4111,au,0,0
gjg_4112,ca,0,0
gjg_4113,fr,0,0
gjg_4114,tr,0,0
gjg_4115,ca,0,0
gjg_4116,au,0,0
gjg_4117,au,0,0
gjg_4118,au,0,0
gjg_4119,fr,0,0
gjg_4120,ca,0,0
gjg_4121,fr,0,0
gjg_4122,ca,0,0
gjg_4123,ca,0,0
gjg_4124,fr,0,0
gjg_4125,tr,0,0
gjg_4126,tr,0,0
gjg_4127,ca,0,0
gjg_4128,au,0,0
gjg_4129,tr,0,0
gjg_4130,us,0,0
gjg_4131,fr,0,0
gjg_4132,au,0,0
gjg_4133,au,0,0
gjg_4134,tr,0,0
gjg_4135,fr,0,0
gjg_4136,ca,0,0
gjg_4137,tr,0,0
gjg_4138,us,0,0
gjg_4139,au,0,0
gjg_4140,us,0,0
gjg_4141,fr,0,0
gjg_4142,us,0,0
gjg_4143,ca,0,0
gjg_4144,ca,0,0
gjg_4145,tr,0,0
gjg_4146,tr,0,0
gjg_4147,ca,0,0
gjg_4148,tr,0,0
gjg_4149,tr,0,0
gjg_4150,fr,0,0
gjg_4151,fr,0,0
gjg_4152,au,0,0
gjg_4153,au,0,0
gjg_4154,tr,0,0
gjg_4155,fr,0,0
gjg_4156,au,0,0
gjg_4157,us,0,0
gjg_4158,au,0,0
gjg_4159,us,0,0
gjg_4160,au,0,0
gjg_4161,ca,0,0
gjg_4162,ca,0,0
gjg_4163,au,0,0
gjg_4164,fr,0,0
gjg_4165,us,0,0
gjg_4166,au,0,0
gjg_4167,fr,0,0
gjg_4168,au,0,0
gjg_4169,au,0,0
gjg_4170,ca,0,0
gjg_4171,tr,0,0
gjg_4172,ca,0,0
gjg_4173,us,0,0
gjg_4174,us,0,0
gjg_4175,tr,0,0
gjg_4176,us,0,0
gjg_4177,fr,0,0
gjg_4178,ca,0,0
gjg_4179,fr,0,0
gjg_4180,ca,0,0
gjg_4181,au,0,0
gjg_4182,fr,0,0
gjg_4183,us,0,0
gjg_4184,tr,0,0
gjg_4185,ca,0,0
gjg_4186,fr,0,0
